#           v(1)       v(4)       v(3)       i(Vbias)   i(Rs.Xcel1 i(Rs.Xcel4 i(Rs.Xcel1 i(Rs.Xcel1 v(Dbypass1 v(Dbypass2 i(Dbypass1 i(Dbypass2 p(Dbypass1 p(Dbypass2
 1.06       0.48119   -0.096548   1.4436     12.645     4.0491     1.3054     4.2981     4.2981    -1.4436     0.38343   -1.E-6      2.7437     1.4436E-6  1.052     
 1.07       0.48445   -0.086548   1.4534     12.624     4.0275     1.3054     4.2981     4.2981    -1.4534     0.38323   -1.E-6      2.7221     1.4534E-6  1.0432    
 1.08       0.48771   -0.076548   1.4631     12.6       4.004      1.3054     4.2981     4.2981    -1.4631     0.383     -1.E-6      2.6986     1.4631E-6  1.0336    
 1.09       0.49096   -0.066548   1.4729     12.575     3.9786     1.3054     4.2981     4.2981    -1.4729     0.38276   -1.E-6      2.6732     1.4729E-6  1.0232    
 1.1        0.49421   -0.056549   1.4826     12.547     3.951      1.3054     4.298      4.298     -1.4826     0.38249   -1.E-6      2.6456     1.4826E-6  1.0119    
 1.11       0.49744   -0.046549   1.4923     12.517     3.921      1.3054     4.298      4.298     -1.4923     0.3822    -1.E-6      2.6157     1.4923E-6  0.99969   
 1.12       0.50067   -0.03655    1.502      12.485     3.8886     1.3054     4.298      4.298     -1.502      0.38187   -1.E-6      2.5832     1.502E-6   0.98647   
 1.13       0.50388   -0.02655    1.5116     12.449     3.8535     1.3054     4.298      4.298     -1.5116     0.38152   -1.E-6      2.5481     1.5116E-6  0.97216   
 1.14       0.50708   -0.016551   1.5213     12.411     3.8155     1.3054     4.298      4.298     -1.5213     0.38113   -1.E-6      2.5101     1.5213E-6  0.9567    
 1.15       0.51028   -0.0065511  1.5308     12.37      3.7745     1.3054     4.2979     4.2979    -1.5308     0.3807    -1.E-6      2.4691     1.5308E-6  0.93999   
 1.16       0.51345    0.0034484  1.5404     12.326     3.7301     1.3054     4.2979     4.2979    -1.5404     0.38024   -1.E-6      2.4247     1.5404E-6  0.92196   
 1.17       0.51661    0.013448   1.5498     12.278     3.6822     1.3054     4.2979     4.2979    -1.5498     0.37972   -1.E-6      2.3768     1.5498E-6  0.90252   
 1.18       0.51976    0.023447   1.5593     12.226     3.6305     1.3054     4.2979     4.2979    -1.5593     0.37915   -1.E-6      2.3252     1.5593E-6  0.88159   
 1.19       0.52288    0.033446   1.5686     12.171     3.5749     1.3054     4.2978     4.2978    -1.5686     0.37852   -1.E-6      2.2695     1.5686E-6  0.85907   
 1.2        0.52598    0.043446   1.578      12.111     3.515      1.3053     4.2978     4.2978    -1.578      0.37783   -1.E-6      2.2097     1.578E-6   0.83489   
 1.21       0.52906    0.053445   1.5872     12.046     3.4507     1.3053     4.2978     4.2978    -1.5872     0.37707   -1.E-6      2.1454     1.5872E-6  0.80897   
 1.22       0.53212    0.063444   1.5963     11.977     3.3818     1.3053     4.2978     4.2978    -1.5963     0.37623   -1.E-6      2.0765     1.5963E-6  0.78123   
 1.23       0.53514    0.073443   1.6054     11.904     3.308      1.3053     4.2977     4.2977    -1.6054     0.37529   -1.E-6      2.0027     1.6054E-6  0.7516    
 1.24       0.53812    0.083442   1.6144     11.825     3.2293     1.3053     4.2977     4.2977    -1.6144     0.37425   -1.E-6      1.924      1.6144E-6  0.72004   
 1.25       0.54107    0.093441   1.6232     11.741     3.1454     1.3053     4.2977     4.2977    -1.6232     0.3731    -1.E-6      1.8401     1.6232E-6  0.68652   
 1.26       0.54398    0.10344    1.6319     11.652     3.0563     1.3053     4.2977     4.2977    -1.6319     0.37182   -1.E-6      1.751      1.6319E-6  0.65104   
 1.27       0.54683    0.11344    1.6405     11.557     2.962      1.3053     4.2976     4.2976    -1.6405     0.37038   -1.E-6      1.6567     1.6405E-6  0.61361   
 1.28       0.54963    0.12344    1.6489     11.458     2.8626     1.3053     4.2976     4.2976    -1.6489     0.36878   -1.E-6      1.5573     1.6489E-6  0.57431   
 1.29       0.55237    0.13344    1.6571     11.354     2.7583     1.3052     4.2976     4.2976    -1.6571     0.36699   -1.E-6      1.4531     1.6571E-6  0.53328   
 1.3        0.55503    0.14343    1.6651     11.245     2.6496     1.3052     4.2976     4.2976    -1.6651     0.36498   -1.E-6      1.3444     1.6651E-6  0.49069   
 1.31       0.55761    0.15343    1.6728     11.132     2.5371     1.3052     4.2975     4.2975    -1.6728     0.36272   -1.E-6      1.2319     1.6728E-6  0.44682   
 1.32       0.56009    0.16343    1.6803     11.016     2.4214     1.3052     4.2975     4.2975    -1.6803     0.36017   -1.E-6      1.1163     1.6803E-6  0.40204   
 1.33       0.56247    0.17343    1.6874     10.899     2.3038     1.3051     4.2975     4.2975    -1.6874     0.35729   -1.E-6      0.9987     1.6874E-6  0.35683   
 1.34       0.56472    0.18343    1.6941     10.781     2.1857     1.3051     4.2974     4.2974    -1.6941     0.35404   -1.E-6      0.88061    1.6941E-6  0.31177   
 1.35       0.56682    0.19342    1.7005     10.664     2.0688     1.3051     4.2974     4.2974    -1.7005     0.35036   -1.E-6      0.76372    1.7005E-6  0.26757   
 1.36       0.56876    0.20342    1.7063     10.55      1.9551     1.305      4.2974     4.2974    -1.7063     0.34619   -1.E-6      0.65007    1.7063E-6  0.22505   
 1.37       0.57053    0.21342    1.7116     10.442     1.8469     1.305      4.2973     4.2973    -1.7116     0.34148   -1.E-6      0.54194    1.7116E-6  0.18506   
 1.38       0.5721     0.22342    1.7163     10.341     1.7466     1.3049     4.2973     4.2973    -1.7163     0.33619   -1.E-6      0.44165    1.7163E-6  0.14848   
 1.39       0.57346    0.23341    1.7204     10.251     1.6562     1.3049     4.2973     4.2973    -1.7204     0.33027   -1.E-6      0.35135    1.7204E-6  0.11604   
 1.4        0.57461    0.24341    1.7238     10.172     1.5775     1.3048     4.2972     4.2972    -1.7238     0.32372   -1.E-6      0.2727     1.7238E-6  0.088278  
 1.41       0.57555    0.25341    1.7266     10.106     1.5113     1.3047     4.2972     4.2972    -1.7266     0.31654   -1.E-6      0.2066     1.7266E-6  0.065398  
 1.42       0.57629    0.26341    1.7289     10.052     1.4577     1.3047     4.2972     4.2972    -1.7289     0.30878   -1.E-6      0.15304    1.7289E-6  0.047256  
 1.43       0.57687    0.2734     1.7306     10.01      1.4157     1.3046     4.2971     4.2971    -1.7306     0.3005    -1.E-6      0.11113    1.7306E-6  0.033395  
 1.44       0.5773     0.2834     1.7319     9.978      1.3838     1.3045     4.2971     4.2971    -1.7319     0.29179   -1.E-6      0.079357   1.7319E-6  0.023156  
 1.45       0.57761    0.2934     1.7328     9.9544     1.3603     1.3044     4.2971     4.2971    -1.7328     0.28274   -1.E-6      0.055915   1.7328E-6  0.015809  
 1.46       0.57784    0.3034     1.7335     9.9373     1.3433     1.3043     4.297      4.297     -1.7335     0.27342   -1.E-6      0.038994   1.7335E-6  0.010662  
 1.47       0.578      0.31339    1.734      9.9252     1.3312     1.3042     4.297      4.297     -1.734      0.2639    -1.E-6      0.026986   1.734E-6   0.0071216 
 1.48       0.57811    0.32339    1.7343     9.9166     1.3227     1.3041     4.2969     4.2969    -1.7343     0.25423   -1.E-6      0.018573   1.7343E-6  0.0047217 
